,Text,language,english
528, BUY  TAKE  SURPRISE   Calling all coffee lovers  Our special Superstay Matte Ink Coffee Collection is part of our BUY  TAKE  promo tomorrow from PM on our official Lazada Store   Gorgeous shades and coffee scents Dont miss your chance    Cocoa Connoisseur video from cinesupreme ,en, BUY  TAKE  SURPRISE   Calling all coffee lovers  Our special Superstay Matte Ink Coffee Collection is part of our BUY  TAKE  promo tomorrow from PM on our official Lazada Store   Gorgeous shades and coffee scents Dont miss your chance    Cocoa Connoisseur video from cinesupreme 
529, BUY  TAKE    The hottest lippies for this summer season and our new Superstay Matte Ink Spiced Collection are part of our huge Lazada Birthday Sale   Limitedtime deal get  lippies of your choice for P from PM ONLY Hurry and set your alarms for this worthit deal Babellines    deynacrrea_ ,en, BUY  TAKE    The hottest lippies for this summer season and our new Superstay Matte Ink Spiced Collection are part of our huge Lazada Birthday Sale   Limitedtime deal get  lippies of your choice for P from PM ONLY Hurry and set your alarms for this worthit deal Babellines    deynacrrea_ 
530,What makes our liftergloss so hydrating and comfortable on the lips Its formulated with hyaluronic acid for ultra glossy fullerlooking lip look and its not sticky  Shown here shade amber ,en,What makes our liftergloss so hydrating and comfortable on the lips Its formulated with hyaluronic acid for ultra glossy fullerlooking lip look and its not sticky  Shown here shade amber 
531, STEAL DEALS TODAY ONLY    Allday LOWEST PRICE ever Falsies Lash Lift Mascara at P ONLY  PM BUY  TAKE  Superstay Matte Ink    PM  onwards FREE mini makeup set for the first  orders with a minimum spend of P only   What are you waiting for Add to cart and check out on time   LazadaBirthday MaybellinePH ,en, STEAL DEALS TODAY ONLY    Allday LOWEST PRICE ever Falsies Lash Lift Mascara at P ONLY  PM BUY  TAKE  Superstay Matte Ink    PM  onwards FREE mini makeup set for the first  orders with a minimum spend of P only   What are you waiting for Add to cart and check out on time   LazadaBirthday MaybellinePH 
532,Drop a  below if our instantagerewind eraser is your favorite concealer This formula is infused with goji Berry  Haloxyl to reduce the appearance of dark circles ,en,Drop a  below if our instantagerewind eraser is your favorite concealer This formula is infused with goji Berry  Haloxyl to reduce the appearance of dark circles 
533,Were loving this warm spring look using our superstayfoundation colorstrike eyeshadow pen in flash browextensions fiber pomade crayon  falsieslashlift mascara Tap to shop ,en,Were loving this warm spring look using our superstayfoundation colorstrike eyeshadow pen in flash browextensions fiber pomade crayon  falsieslashlift mascara Tap to shop 
534,Were covering up with fitmeconcealer This creamy concealer is oilfree medium coverage and gives you a flawless natural finish Let us know what you  about this concealer below ,en,Were covering up with fitmeconcealer This creamy concealer is oilfree medium coverage and gives you a flawless natural finish Let us know what you  about this concealer below 
535,This graphic liner look is chefs kiss raincornelius wearing hypereasy liner colorstrike eyeshadow in hustle and spark tattoo studio hr sharpenable brow pencil in medium brown and skyhighmascara  mnyitlook regram ,en,This graphic liner look is chefs kiss raincornelius wearing hypereasy liner colorstrike eyeshadow in hustle and spark tattoo studio hr sharpenable brow pencil in medium brown and skyhighmascara  mnyitlook regram 
536,Nothing says summer like our New SUPERSTAY SUMMER SPICED Collection  MaybellineSquad  nmndza wearing the shade Reach High   Get them now on our official Lazada and Shopee stores    SuperstaySummerSpiced ,en,Nothing says summer like our New SUPERSTAY SUMMER SPICED Collection  MaybellineSquad  nmndza wearing the shade Reach High   Get them now on our official Lazada and Shopee stores    SuperstaySummerSpiced 
537,Our NEW Tattoo Studio Smokey gel pencil is the perfect product for any neutral toned eye look From a blended out brown baby wing to a dramatic black Smokey eye this dualended pencil is the perfect liner to keep in your makeup bag this season Tap to shop ,en,Our NEW Tattoo Studio Smokey gel pencil is the perfect product for any neutral toned eye look From a blended out brown baby wing to a dramatic black Smokey eye this dualended pencil is the perfect liner to keep in your makeup bag this season Tap to shop 
538,Which color sensational ultimatte shade are you dying to try  These lippies give you an extra matte finish without drying out your lips and all  shades are super  pigmented We cant get enough of these lipsticks ,en,Which color sensational ultimatte shade are you dying to try  These lippies give you an extra matte finish without drying out your lips and all  shades are super  pigmented We cant get enough of these lipsticks 
539, NEW CHEEK HEAT   We are making your summer even hotter with our NEW CHEEK HEAT GelCream Blush  Waterbased formula  that glides  melts on your skin leaving you with a fresh summer flush like no other   Available in  shades  Nude Burn  Rose Flush  Fuchsia Spark  Berry Flame  Get yours first on Lazada for only P  and be ready to bring on the heat this summer    Get an additional P OFF by claiming this voucher URL  Minimum spend of P ,en, NEW CHEEK HEAT   We are making your summer even hotter with our NEW CHEEK HEAT GelCream Blush  Waterbased formula  that glides  melts on your skin leaving you with a fresh summer flush like no other   Available in  shades  Nude Burn  Rose Flush  Fuchsia Spark  Berry Flame  Get yours first on Lazada for only P  and be ready to bring on the heat this summer    Get an additional P OFF by claiming this voucher URL  Minimum spend of P 
540,Comment your favorite ultimatte shade below These lightweight lippies are the perfect way to spice up your spring look Tap to shop ,en,Comment your favorite ultimatte shade below These lightweight lippies are the perfect way to spice up your spring look Tap to shop 
541,Get this spring glow with our fitmefoundation cheekheat blush masterchrome highlighter  nudesofnewyork palette Tap to shop the look ,en,Get this spring glow with our fitmefoundation cheekheat blush masterchrome highlighter  nudesofnewyork palette Tap to shop the look 
542,The perfect finishing touch to your makeup look lastingfix banana powder Set and brighten your glam with this lightweight powder for a soft focus matte finish that lasts all day Double tap if youve tried this powder  ,en,The perfect finishing touch to your makeup look lastingfix banana powder Set and brighten your glam with this lightweight powder for a soft focus matte finish that lasts all day Double tap if youve tried this powder  
543,In case you needed some inspo for your spring makeup looks  Get courtneykellybeauty glam with fitmefoundation matte  poreless in  fit me loose powder in  masterchrome in molten rose gold nudesofnewyork palette and color sensational ultimatte slim lipstick in more blush She finished the look with liftergloss in ice and skyhighmascara mnyitlook regram ,en,In case you needed some inspo for your spring makeup looks  Get courtneykellybeauty glam with fitmefoundation matte  poreless in  fit me loose powder in  masterchrome in molten rose gold nudesofnewyork palette and color sensational ultimatte slim lipstick in more blush She finished the look with liftergloss in ice and skyhighmascara mnyitlook regram 
544,FRESH SUMMER FLUSH   Our NEW CHEEK HEAT GelCream Blush with a waterbased formula infused with colorful pigments leaves you with a fresh summer flush   Buildable and blendable yet still so fresh and lightweight on the skin   Shop yours today on Lazada for only P    Get an additional P OFF when you claim a voucher Link in bio   Minimum spend of P  CheekHeat FreshSummerFlush ,en,FRESH SUMMER FLUSH   Our NEW CHEEK HEAT GelCream Blush with a waterbased formula infused with colorful pigments leaves you with a fresh summer flush   Buildable and blendable yet still so fresh and lightweight on the skin   Shop yours today on Lazada for only P    Get an additional P OFF when you claim a voucher Link in bio   Minimum spend of P  CheekHeat FreshSummerFlush 
545,Looking for Ultra Black lashes this spring Tap to shop this new falsieslashlift shade for more defined lifted lashes ,en,Looking for Ultra Black lashes this spring Tap to shop this new falsieslashlift shade for more defined lifted lashes 
546,NOT SHY NOT ME   Introducing our NEW Maybelline girls itzyallinus This KPop band is girl squad GOALS   You may know their pop hits Dalla Dalla Wannabee  Not Shy   Drop a  below if youre excited  MaybellineItzy MaybellinePH ITZY ,en,NOT SHY NOT ME   Introducing our NEW Maybelline girls itzyallinus This KPop band is girl squad GOALS   You may know their pop hits Dalla Dalla Wannabee  Not Shy   Drop a  below if youre excited  MaybellineItzy MaybellinePH ITZY 
547,Make sure your makeup is on point with a flawless base using fitmefoundation  Our matte  poreless foundation is lightweight mattifying and gives you a natural medium coverage finish Are you wearing it today ,en,Make sure your makeup is on point with a flawless base using fitmefoundation  Our matte  poreless foundation is lightweight mattifying and gives you a natural medium coverage finish Are you wearing it today 
548,Watch kingkiahh take on the  vs  makeup challenge and show you a sidebyside look at his makeup five years ago versus now Are you team  or  Let us know in the comments vs  Products used superstayfoundation in  fitmefoundation in   SuperStayconcealer in tan superstaymatteink  liftergloss in stone cheekheat skyhighmascara  hypereasy ,en,Watch kingkiahh take on the  vs  makeup challenge and show you a sidebyside look at his makeup five years ago versus now Are you team  or  Let us know in the comments vs  Products used superstayfoundation in  fitmefoundation in   SuperStayconcealer in tan superstaymatteink  liftergloss in stone cheekheat skyhighmascara  hypereasy 
549,glambymykaila coming thru with this maskfriendly eye makeup look  She used colorstrike eyeshadow pen in flash tempt and crave tattoo  studio liner in deep onyx and skyhighmascara mnyitlook regram ,en,glambymykaila coming thru with this maskfriendly eye makeup look  She used colorstrike eyeshadow pen in flash tempt and crave tattoo  studio liner in deep onyx and skyhighmascara mnyitlook regram 
550,We love a peachy pout Tap to shop our liftergloss shade Amber for hydrated fullerlooking lips ,en,We love a peachy pout Tap to shop our liftergloss shade Amber for hydrated fullerlooking lips 
551,Babellines Our limited edition Marvel X Maybelline collection is available now instores only at select Walmart locations This collection includes everything you need for a fierce makeup look  Conceal shape and correct with instantagerewind concealer  Our SpiderMan inspired superstaymatteink is available in  shades and will give you a transferproof matte finish that will last all day Coat lashes for bold volume with everyones fan favorite colossalmascara  Which products from this collection are you adding to your cart marvelxmaybelline ,en,Babellines Our limited edition Marvel X Maybelline collection is available now instores only at select Walmart locations This collection includes everything you need for a fierce makeup look  Conceal shape and correct with instantagerewind concealer  Our SpiderMan inspired superstaymatteink is available in  shades and will give you a transferproof matte finish that will last all day Coat lashes for bold volume with everyones fan favorite colossalmascara  Which products from this collection are you adding to your cart marvelxmaybelline 
552,Want to update your everyday makeup routine Watch morganalisonstewart show you how she gets this naturallooking makeup look using some of her favorite products mnyitlook   Get the look masterprime hydrate  smooth primer  fitmefoundation matte  poreless in   fitmeconcealer  instantagerewind concealer in sand  fit me loose powder in  lastingfix setting spray ,en,Want to update your everyday makeup routine Watch morganalisonstewart show you how she gets this naturallooking makeup look using some of her favorite products mnyitlook   Get the look masterprime hydrate  smooth primer  fitmefoundation matte  poreless in   fitmeconcealer  instantagerewind concealer in sand  fit me loose powder in  lastingfix setting spray 
553,DROP YOUR EMOJI  Which shades of our NEW CHEEK HEAT GelCream Blush are you adding to cart   Let us know by commenting your emoji down below   Shop our bestselling blush  now on Lazada for only P   Get an additional P OFF when you claim a voucher from us Link in bio  Minimum spend of P   CheekHeat FreshSummerFlush ,en,DROP YOUR EMOJI  Which shades of our NEW CHEEK HEAT GelCream Blush are you adding to cart   Let us know by commenting your emoji down below   Shop our bestselling blush  now on Lazada for only P   Get an additional P OFF when you claim a voucher from us Link in bio  Minimum spend of P   CheekHeat FreshSummerFlush 
554,GELCREAM DREAM  Our NEW CHEEK HEAT GelCream Blush is our first oilfree waterbased blush that glides smoothly on your skin leaving you with a soft dewy finish   Shade used  Berry Flame  Shop yours now on Lazada for only P   Get an additional P OFF when you claim a voucher from us Link in bio   Minimum spend of P CheekHeat FreshSummerFlush ,en,GELCREAM DREAM  Our NEW CHEEK HEAT GelCream Blush is our first oilfree waterbased blush that glides smoothly on your skin leaving you with a soft dewy finish   Shade used  Berry Flame  Shop yours now on Lazada for only P   Get an additional P OFF when you claim a voucher from us Link in bio   Minimum spend of P CheekHeat FreshSummerFlush 
555,Our tip for nailing a smokey eye in  steps  Try our new Tattoo Studio Smokey Gel Pencil Glide this gel pencil across the lids and blend for a sultry makeup look Tap to shop ,en,Our tip for nailing a smokey eye in  steps  Try our new Tattoo Studio Smokey Gel Pencil Glide this gel pencil across the lids and blend for a sultry makeup look Tap to shop 
556,safai slays this smokey eye look  Shes wearing fitmefoundation define a line in ebony black expert wear eyeshadow in mocha and greatlash mascara mnyitlook ,en,safai slays this smokey eye look  Shes wearing fitmefoundation define a line in ebony black expert wear eyeshadow in mocha and greatlash mascara mnyitlook 
557,  IS MAKING US BLUSH    Our NEW CHEEK HEAT GelCream Blush is now trending as one of the top blushes in Lazada    If you havent gotten your hands on them go add to cart  and SHOP NOW  for only P   Get an additional P OFF when you claim a voucher from us Link in bio  Minimum spend of P CheekHeat FreshSummerFlush ,en,  IS MAKING US BLUSH    Our NEW CHEEK HEAT GelCream Blush is now trending as one of the top blushes in Lazada    If you havent gotten your hands on them go add to cart  and SHOP NOW  for only P   Get an additional P OFF when you claim a voucher from us Link in bio  Minimum spend of P CheekHeat FreshSummerFlush 
558,Pigmented shades for any look you want to create Tap to shop our colorstrike eyeshadow pens which apply as a cream and blend out as a shadow ,en,Pigmented shades for any look you want to create Tap to shop our colorstrike eyeshadow pens which apply as a cream and blend out as a shadow 
559,alissajanays  steps to a natural makeup look instantagerewind concealer falsieslashlift mascara  liftergloss shade pearl Tag a friend below who is beautiful inside and out mnyitlook regram ,en,alissajanays  steps to a natural makeup look instantagerewind concealer falsieslashlift mascara  liftergloss shade pearl Tag a friend below who is beautiful inside and out mnyitlook regram 
560,Were keeping our lips glossy and hydrated all day with liftergloss Which shade is your favorite stone or topaz ,en,Were keeping our lips glossy and hydrated all day with liftergloss Which shade is your favorite stone or topaz 
561,nessasunshine rocking Color Sensational ultimatte Slim Lipstick in shade more ruby Have you tried this comfortable matte lippie yet ,en,nessasunshine rocking Color Sensational ultimatte Slim Lipstick in shade more ruby Have you tried this comfortable matte lippie yet 
562,Lightweight and lasts all dayTap to shop our superstayfoundation for full coverage that doesnt clog your pores ,en,Lightweight and lasts all dayTap to shop our superstayfoundation for full coverage that doesnt clog your pores 
563,Brighten up dark cirlces and conceal blemishes with instantagerewind This multitasking concealer has buildable coverage and doubles as highlighter contour and eyeshadow primer Are you wearing this today ,en,Brighten up dark cirlces and conceal blemishes with instantagerewind This multitasking concealer has buildable coverage and doubles as highlighter contour and eyeshadow primer Are you wearing this today 
564,Get that sunkissed look in just a few seconds    The heat is on with MaybellineSquad araandus wearing the shade Nude Burn   Get the same FreshSummerFlush by shopping our NEW CHEEK HEAT GelCream Blush for only P on our official Lazada store   CheekHeat ,en,Get that sunkissed look in just a few seconds    The heat is on with MaybellineSquad araandus wearing the shade Nude Burn   Get the same FreshSummerFlush by shopping our NEW CHEEK HEAT GelCream Blush for only P on our official Lazada store   CheekHeat 
565,Add a little shine to your lid with our colorstrike eyeshadow pen shade spark This cream to powder formula gives  hours of mess free wear Tap to shop ,en,Add a little shine to your lid with our colorstrike eyeshadow pen shade spark This cream to powder formula gives  hours of mess free wear Tap to shop 
566,kameronlester serving face wearing our color sensational ultimatte slim lipstick in shade more taupe Swipe on this lippie when you want a matte lip look that is comfortable and pigmented on the lips mnyitlook ,en,kameronlester serving face wearing our color sensational ultimatte slim lipstick in shade more taupe Swipe on this lippie when you want a matte lip look that is comfortable and pigmented on the lips mnyitlook 
567, SPECIAL PROMO   You can get  of our NEW CHEEK HEAT GelCream Blushes for a discounted price of P only on Lazada starting tomorrow until April    Time to stockup on all our morenaflattering shades and look your best this summer just like MaybellineSquad angelrcarino in the shade Fuchsia Spark   CheekHeat FreshSummerFlush ,en, SPECIAL PROMO   You can get  of our NEW CHEEK HEAT GelCream Blushes for a discounted price of P only on Lazada starting tomorrow until April    Time to stockup on all our morenaflattering shades and look your best this summer just like MaybellineSquad angelrcarino in the shade Fuchsia Spark   CheekHeat FreshSummerFlush 
568,Crayon or liquid lip which is your fave Comment below We love both of these lippies from our Spiced Edition Tap to shop our superstaymatteink and superstayinkcrayon ,en,Crayon or liquid lip which is your fave Comment below We love both of these lippies from our Spiced Edition Tap to shop our superstaymatteink and superstayinkcrayon 
569,Dot on cheekheat gel blush on top of cheekbones for a pop of color Shown here coral ember ,en,Dot on cheekheat gel blush on top of cheekbones for a pop of color Shown here coral ember 
570, GIVEAWAY ALERT   Get your hands on our summerready kit with ALL SHADES of our NEW CHEEK HEAT   Just follow these three easy steps   SHARE this post on your IG STORY with the hashtag CheekHeat FreshSummerFlush Make sure your post is set to public  TAG  of your friends in the comment section below make sure they follow us too   LIKE our Facebook page and FOLLOW us on Instagram maybellinephshop   Winners will be announced on Saturday April   You may also shop our NEW CHEEK HEAT GelCream Blush for only P on our official store on Lazada     by imanchesca   CheekHeat FreshSummerFlush ,en, GIVEAWAY ALERT   Get your hands on our summerready kit with ALL SHADES of our NEW CHEEK HEAT   Just follow these three easy steps   SHARE this post on your IG STORY with the hashtag CheekHeat FreshSummerFlush Make sure your post is set to public  TAG  of your friends in the comment section below make sure they follow us too   LIKE our Facebook page and FOLLOW us on Instagram maybellinephshop   Winners will be announced on Saturday April   You may also shop our NEW CHEEK HEAT GelCream Blush for only P on our official store on Lazada     by imanchesca   CheekHeat FreshSummerFlush 
571,Lash lift in a bottle The fibers in this formula deliver dramatic volume and long lifted lashes  a mascara that looks like false eyelashes  falsieslashlift ,en,Lash lift in a bottle The fibers in this formula deliver dramatic volume and long lifted lashes  a mascara that looks like false eyelashes  falsieslashlift 
572,alissajanay wearing color sensational ultimatte slim lipstick in shade more scarlet Let us know in the comments if you would rock this lippie  ,en,alissajanay wearing color sensational ultimatte slim lipstick in shade more scarlet Let us know in the comments if you would rock this lippie  
573,Check out just how easy it is to apply our NEW CHEEK HEAT GelCream Blush    I can so vouch for this it has such a dewy finish and it doesnt matten your highlights it also does not melt under the sun yas Maybellines gotchu boo   thecrowningglory  What are you waiting for Add to cart any  shades and pay only P on our official Lazada store   CheekHeat FreshSummerFlush ,en,Check out just how easy it is to apply our NEW CHEEK HEAT GelCream Blush    I can so vouch for this it has such a dewy finish and it doesnt matten your highlights it also does not melt under the sun yas Maybellines gotchu boo   thecrowningglory  What are you waiting for Add to cart any  shades and pay only P on our official Lazada store   CheekHeat FreshSummerFlush 
574,Which superstaymatteink lippie are you going to rock this spring Tap to shop a transferproof formula you can trust to last all day under your mask ,en,Which superstaymatteink lippie are you going to rock this spring Tap to shop a transferproof formula you can trust to last all day under your mask 
575,Want to tame and shape brows in a minute Try browfastsculpt for an easy on the go natural brow look Available in seven matched brow shades and one clear shade shown here ,en,Want to tame and shape brows in a minute Try browfastsculpt for an easy on the go natural brow look Available in seven matched brow shades and one clear shade shown here 
576,Lash goals  watch emclark take her lashes to the next level using falsielashlift in shade ultra black mnyitlook regram ,en,Lash goals  watch emclark take her lashes to the next level using falsielashlift in shade ultra black mnyitlook regram 
577, PROMO ALERT   Shop any  shades of our NEW CHEEK HEAT GelCream Blush for only P Now available on our official Shopee store   Time to get your hands on these summer essentials   CheekHeat FreshSummerFlush   quinnieriveraa ,en, PROMO ALERT   Shop any  shades of our NEW CHEEK HEAT GelCream Blush for only P Now available on our official Shopee store   Time to get your hands on these summer essentials   CheekHeat FreshSummerFlush   quinnieriveraa 
578,tashjanecollins looking stunning in our instantagerewind concealer superstayfoundation in shade  lastingfix banana powder and skyhighmascara mnyitlook regram ,en,tashjanecollins looking stunning in our instantagerewind concealer superstayfoundation in shade  lastingfix banana powder and skyhighmascara mnyitlook regram 
579,liftergloss shade crystal Tap to shop this stunning shade of our hydrating lippies alissajanay ,en,liftergloss shade crystal Tap to shop this stunning shade of our hydrating lippies alissajanay 
580,Our new CHEEK HEAT surpassed livestreamer MaybellineSquad imanchescas expectations   Been obsessed with blushes lately and these cheek heat blushes are  Its a gelcream blush that gives a perfect natural flush of color perfect for the summer   Shop any  shades for a promo price of only P on our official Shopee and Lazada store   CheekHeat FreshSummerFlush ,en,Our new CHEEK HEAT surpassed livestreamer MaybellineSquad imanchescas expectations   Been obsessed with blushes lately and these cheek heat blushes are  Its a gelcream blush that gives a perfect natural flush of color perfect for the summer   Shop any  shades for a promo price of only P on our official Shopee and Lazada store   CheekHeat FreshSummerFlush 
581,Get a perfect matte winged liner with Master Precise This all day liquid liner is smudge proof and features an ultra fine tip for a defined precise line mnyliner ,en,Get a perfect matte winged liner with Master Precise This all day liquid liner is smudge proof and features an ultra fine tip for a defined precise line mnyliner 
582,The perfect brow routine by roseandben  she used Tattoo Studio H Brow Pencil followed by browfastsculpt Have you tried these products yet ,en,The perfect brow routine by roseandben  she used Tattoo Studio H Brow Pencil followed by browfastsculpt Have you tried these products yet 
583,ultimatte shade more rust Tag a friend that would love this warm toned red lip maya_galore ,en,ultimatte shade more rust Tag a friend that would love this warm toned red lip maya_galore 
584,The perfect red  Tap to shop this superstaymatteink spiced edition in shade exhilarator perfect for spring time looks ,en,The perfect red  Tap to shop this superstaymatteink spiced edition in shade exhilarator perfect for spring time looks 
585,Watch nikkietutorials and erinparsonsmakeup create vintage makeup looks using falsieslashlift nudesofnewyork ultimatte slim lipstick and more in our most recent YouTube video  Go to our Instagram Stories and swipe up to watch the whole video ,en,Watch nikkietutorials and erinparsonsmakeup create vintage makeup looks using falsieslashlift nudesofnewyork ultimatte slim lipstick and more in our most recent YouTube video  Go to our Instagram Stories and swipe up to watch the whole video 
586,SHOPEE PAYDAY EXCLUSIVE  Been wanting to get your hands on our NEW CHEEK HEAT GelCream Blush  This is your sign   Add to cart  any  shades and get a FREE LIP TINTBring on the heat with our summerready essentials   First  orders  CheekHeat FreshSummerFlush ,en,SHOPEE PAYDAY EXCLUSIVE  Been wanting to get your hands on our NEW CHEEK HEAT GelCream Blush  This is your sign   Add to cart  any  shades and get a FREE LIP TINTBring on the heat with our summerready essentials   First  orders  CheekHeat FreshSummerFlush 
587,Want a full coverage look that lasts  hours without clogging pores We got you Our superstayfoundation is oil free lightweight lasts all day and provides a flawless full coverage finish  ,en,Want a full coverage look that lasts  hours without clogging pores We got you Our superstayfoundation is oil free lightweight lasts all day and provides a flawless full coverage finish  
588,Happy Birthday to our gorgeous Maybelline girl josephineskriver Wishing you so much love from the Maybelline fam ,en,Happy Birthday to our gorgeous Maybelline girl josephineskriver Wishing you so much love from the Maybelline fam 
589,Whats your favorite way to line your eyes Pencil or liquid Comment below Shown here is our Tattoo Studio family including our new Smokey Gel Liner ,en,Whats your favorite way to line your eyes Pencil or liquid Comment below Shown here is our Tattoo Studio family including our new Smokey Gel Liner 
590,Your new goto spring look Add a touch of color with our colorstrike eyeshadow pen in shade crave skyhighmascara  liftergloss shade crystal Save for inspo alissajanay ,en,Your new goto spring look Add a touch of color with our colorstrike eyeshadow pen in shade crave skyhighmascara  liftergloss shade crystal Save for inspo alissajanay 
591,Taking matte to the next level  Ultimatte slim lipstick is the perfect matte lip that is nondrying and glides on smooth Tag a friend in the comments who would love this lippie ,en,Taking matte to the next level  Ultimatte slim lipstick is the perfect matte lip that is nondrying and glides on smooth Tag a friend in the comments who would love this lippie 
592,MaybellineSquad bellaangeles slaying it with our NEW Cheek Heat GelCream Blush  Shes using the shade Rose Flush on her eyes and cheeks   Shop yours now for only P on our official Shopee store   CheekHeat FreshSummerFlush ,en,MaybellineSquad bellaangeles slaying it with our NEW Cheek Heat GelCream Blush  Shes using the shade Rose Flush on her eyes and cheeks   Shop yours now for only P on our official Shopee store   CheekHeat FreshSummerFlush 
593,The perfect powder to set blur and smooth your makeup looks lastingfix banana powder will provide an airbrushed look that will last all day Have you tried it yet ,en,The perfect powder to set blur and smooth your makeup looks lastingfix banana powder will provide an airbrushed look that will last all day Have you tried it yet 
594,Loving this gold and brown neutral look by carobiparada  recreate this look using line express eyeliner greatlashmascara define a line superstayfoundation and more regram ,en,Loving this gold and brown neutral look by carobiparada  recreate this look using line express eyeliner greatlashmascara define a line superstayfoundation and more regram 
595,Wishing the happiest of birthdays to Ryujin our NEW Maybelline girl from itzyallinus If youre a Midzy send some love in the comments below ,en,Wishing the happiest of birthdays to Ryujin our NEW Maybelline girl from itzyallinus If youre a Midzy send some love in the comments below 
596,MaybellineSquad maricarljelai showing us how she gets that soft dewy finish with our NEW Cheek Heat GelCream Blush   Shes wearing the shade Rose Flush   Buy any  shades for a special price of P on our official Shopee store  ,en,MaybellineSquad maricarljelai showing us how she gets that soft dewy finish with our NEW Cheek Heat GelCream Blush   Shes wearing the shade Rose Flush   Buy any  shades for a special price of P on our official Shopee store  
597,Look at that WANDCan you guess which Maybelline mascara this is just by looking at these bristles Drop your guesses below  tap to find out Hint ,en,Look at that WANDCan you guess which Maybelline mascara this is just by looking at these bristles Drop your guesses below  tap to find out Hint 
598,Get  hours longlasting waterproof brow impact with ease with our Tattoo Studio H brow pencil This pencil is made of bold pigments and is available in six shades  mnybrows ,en,Get  hours longlasting waterproof brow impact with ease with our Tattoo Studio H brow pencil This pencil is made of bold pigments and is available in six shades  mnybrows 
599,nessasunshine looking gorgeous applying ultimatte slim lipstick in shade more ruby let us know if you would rock this lippie in the comments ,en,nessasunshine looking gorgeous applying ultimatte slim lipstick in shade more ruby let us know if you would rock this lippie in the comments 
600,Which ultimatte shade is your favorite more berry more magenta or more truffle Comment the emoji below mnyitlook alissajanay ,en,Which ultimatte shade is your favorite more berry more magenta or more truffle Comment the emoji below mnyitlook alissajanay 
601,Which liner would you choose hypereasy masterprecise matte tattoo studio smokey gel liner or all three  let us know in the comments below ,en,Which liner would you choose hypereasy masterprecise matte tattoo studio smokey gel liner or all three  let us know in the comments below 
602,Loving this liner look by harbsy using instantagerewind colorstrike skyhighmascara and more Would you recreate this look ,en,Loving this liner look by harbsy using instantagerewind colorstrike skyhighmascara and more Would you recreate this look 
603,You can be sunkissed all summer long with our NEW Cheek Heat GelCream Blush   MaybellineSquad fiohilario wears the shade Rose Flush  Shop now in Lazada   CheekHeat FreshSummerFlush ,en,You can be sunkissed all summer long with our NEW Cheek Heat GelCream Blush   MaybellineSquad fiohilario wears the shade Rose Flush  Shop now in Lazada   CheekHeat FreshSummerFlush 
604,Your perfect spring palette is here Tap to shop our Nudes of New York eyeshadow palette for any neutral look you want to create These creamy shadows are packed with pigment and is sure to fit and flatter all skin tones ,en,Your perfect spring palette is here Tap to shop our Nudes of New York eyeshadow palette for any neutral look you want to create These creamy shadows are packed with pigment and is sure to fit and flatter all skin tones 
605,Drop a  below if you use our multiuse instantagerewind eraser to contour too Check out this full face of Maybelline faves by heygabyarria using our superstayfoundation falsieslashlift mascara  superstaymatteink lippie mnyitlook ,en,Drop a  below if you use our multiuse instantagerewind eraser to contour too Check out this full face of Maybelline faves by heygabyarria using our superstayfoundation falsieslashlift mascara  superstaymatteink lippie mnyitlook 
606,The warmer the weather gets the more gloss were applying Tap to shop our liftergloss lippies for all day hydration and a gorgeous tint ,en,The warmer the weather gets the more gloss were applying Tap to shop our liftergloss lippies for all day hydration and a gorgeous tint 
607,Today we honor the memory of George Floyd and the countless other people of color who have faced discrimination and senseless acts of violence due to racism We know the fight for justice is not over and we will always stand with you ,en,Today we honor the memory of George Floyd and the countless other people of color who have faced discrimination and senseless acts of violence due to racism We know the fight for justice is not over and we will always stand with you 
608,The reviews are in  and theyre making us blush   Needed a sign to check out your cart This is it You can shop two for a DISCOUNTED PRICE of only P   Shop now in our official Lazada store  CheekHeat FreshSummerFlush ,en,The reviews are in  and theyre making us blush   Needed a sign to check out your cart This is it You can shop two for a DISCOUNTED PRICE of only P   Shop now in our official Lazada store  CheekHeat FreshSummerFlush 
609,Reds on reds on reds  loving these ultimatte slim lipsticks for an intense color look with extreme matte finish and comfortable lightweight feel Tap to shop ,en,Reds on reds on reds  loving these ultimatte slim lipsticks for an intense color look with extreme matte finish and comfortable lightweight feel Tap to shop 
610,liftergloss shade PEARL Tap to shop our mostloved gloss yet  ,en,liftergloss shade PEARL Tap to shop our mostloved gloss yet  
611,Summer just got hotter with our neonisland SunKissed Bundle    Innovator and Rise to the Top  You need to get yours now on Shopee   SuperStaySummerSpiced ,en,Summer just got hotter with our neonisland SunKissed Bundle    Innovator and Rise to the Top  You need to get yours now on Shopee   SuperStaySummerSpiced 
612,MaybellineSquad geraldinerivera wears our morenaflattering CHEEK HEAT in the shade Fuchsia Spark   Shop this summer essential now in our official Shopee store   CheekHeat FreshSummerFlush ,en,MaybellineSquad geraldinerivera wears our morenaflattering CHEEK HEAT in the shade Fuchsia Spark   Shop this summer essential now in our official Shopee store   CheekHeat FreshSummerFlush 
613,Did you know our lashsensational mascara is formulated with rosehipoilThis formula conditions your lashes as you wear and gives a gorgeous fanned out effect Tag a friend below to give their lashes a little TLC ,en,Did you know our lashsensational mascara is formulated with rosehipoilThis formula conditions your lashes as you wear and gives a gorgeous fanned out effect Tag a friend below to give their lashes a little TLC 
